y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
-3.39;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-chloroprop-2-enyl N,N-diethylcarbamodithioate
-1.742;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5,5-dimethyl-1,3-diazinane-2,4,6-trione
-1.742;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5,5-dimethyl-1,3-diazinane-2,4,6-trione
-1.742;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5,5-dimethyl-1,3-diazinane-2,4,6-trione
-1.742;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5,5-dimethyl-1,3-diazinane-2,4,6-trione
-1.742;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5,5-dimethyl-1,3-diazinane-2,4,6-trione
-3.68;-2.8;0.2272;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one
-3.68;-2.8;0.2272;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one
-3.68;-2.866;0.091;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one
-3.68;-2.8;0.2272;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one
-3.68;-2.8;0.2272;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;9-fluoro-11,16,17-trihydroxy-17-(2-hydroxyacetyl)-10,13-dimethyl-6,7,8,11,12,14,15,16-octahydrocyclopenta[a]phenanthren-3-one
-2.7;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;4-(4-aminophenyl)aniline
-2.7;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;4-(4-aminophenyl)aniline
-2.7;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;4-(4-aminophenyl)aniline
-2.7;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;4-(4-aminophenyl)aniline
-2.7;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;4-(4-aminophenyl)aniline
-5.696;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-tert-butyl-3-(2,4-dichloro-5-propan-2-yloxyphenyl)-1,3,4-oxadiazol-2-one
-5.696;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-tert-butyl-3-(2,4-dichloro-5-propan-2-yloxyphenyl)-1,3,4-oxadiazol-2-one
-5.696;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-tert-butyl-3-(2,4-dichloro-5-propan-2-yloxyphenyl)-1,3,4-oxadiazol-2-one
-5.696;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-tert-butyl-3-(2,4-dichloro-5-propan-2-yloxyphenyl)-1,3,4-oxadiazol-2-one
-5.696;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-tert-butyl-3-(2,4-dichloro-5-propan-2-yloxyphenyl)-1,3,4-oxadiazol-2-one
-2.64;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-phenyl-1,3-diazinane-4,6-dione
-2.64;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-phenyl-1,3-diazinane-4,6-dione
-2.64;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-phenyl-1,3-diazinane-4,6-dione
-2.64;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-phenyl-1,3-diazinane-4,6-dione
-2.64;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-phenyl-1,3-diazinane-4,6-dione
-3.19;-2.66;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-4-methylbenzene
-3.19;-2.66;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-4-methylbenzene
-3.19;-2.66;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-4-methylbenzene
-3.19;-2.66;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-4-methylbenzene
1.09;-3.3;0.0725;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexane-1,2,3,4,5,6-hexol
1.09;-0.8;0.3913;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexane-1,2,3,4,5,6-hexol
1.09;-3.66;0.0725;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexane-1,2,3,4,5,6-hexol
1.09;-0.8;0.3913;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexane-1,2,3,4,5,6-hexol
1.09;-3.66;0.0725;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexane-1,2,3,4,5,6-hexol
-4.7;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate
-4.7;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate
-4.7;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate
-4.7;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate
-4.7;-2.4;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;ethyl N-[2-(4-phenoxyphenoxy)ethyl]carbamate
-4.89;-3.66;0.3333;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,6-dimethylnaphthalene
-4.89;-3.66;0.3333;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,6-dimethylnaphthalene
-4.89;-3.3;0.3333;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,6-dimethylnaphthalene
1.02;-3.66;0.0749;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pyridin-4-one
1.02;-0.8;0.3876;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pyridin-4-one
1.02;-3.66;0.0749;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pyridin-4-one
1.02;-3.66;0.0749;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pyridin-4-one
1.02;-0.8;0.3876;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pyridin-4-one
-4.37;-1.8;0.489;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4-tetrahydronaphthalene
-4.37;-3.66;0.511;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4-tetrahydronaphthalene
-3.19;-0.8;0.5;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-2-chlorobenzene
-3.19;-0.8;0.5;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1-bromo-2-chlorobenzene
-2.34;-2.66;0.2265;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4,6-trichlorophenol
-2.34;-0.8;0.547;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4,6-trichlorophenol
-2.34;-2.66;0.2265;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4,6-trichlorophenol
-5.259;-3.8;0.1883;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-3.8;0.1883;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-3.8;0.1883;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-2.8;0.2469;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-5.259;-3.8;0.1883;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2,3,4,6,7,8,9,10,10-decachloropentacyclo[5.3.0.02,6.03,9.04,8]decan-5-one
-2.658;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione
-2.658;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione
-2.658;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione
-2.658;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione
-2.658;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;5-ethyl-5-(3-methylbutyl)-1,3-diazinane-2,4,6-trione
-2.28;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate
-2.28;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate
-2.28;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate
-2.28;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate
-2.28;-2.66;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;(1,2-dibromo-2,2-dichloroethyl) dimethyl phosphate
-0.92;-3.66;0.1916;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylpentan-2-ol
-0.92;-2.8;0.2338;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylpentan-2-ol
-0.92;-3.8;0.1916;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylpentan-2-ol
-0.92;-3.8;0.1916;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylpentan-2-ol
-0.92;-3.66;0.1916;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylpentan-2-ol
-0.89;-0.8;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexan-2-ol
-0.89;-0.8;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexan-2-ol
-0.89;-0.8;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexan-2-ol
-0.89;-0.8;0.25;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;hexan-2-ol
-1.947;-2.66;0.2365;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pteridin-2-one
-1.947;-3.66;0.2545;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pteridin-2-one
-1.947;-3.66;0.2545;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pteridin-2-one
-1.947;-3.66;0.2545;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1H-pteridin-2-one
-1.716;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide
-1.716;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide
-1.716;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide
-1.716;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide
-1.716;-2.8;0.2;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2-(6-chloropyridazin-3-yl)sulfanyl-N,N-diethylacetamide
-3.2;-3.66;0.2029;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2-dichloro-4-nitrobenzene
-3.2;-2.66;0.198;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2-dichloro-4-nitrobenzene
-3.2;-3.66;0.2029;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2-dichloro-4-nitrobenzene
-3.2;-2.66;0.198;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2-dichloro-4-nitrobenzene
-3.2;-2.66;0.198;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;1,2-dichloro-4-nitrobenzene
-1.19;-2.66;0.1298;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylphenol
-1.19;-0.8;0.3053;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylphenol
-1.19;-2.3;0.1298;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylphenol
-1.19;-2.66;0.1298;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylphenol
-1.19;-0.8;0.3053;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;2,4-dimethylphenol
-1.25;-3.3;0.2295;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;3,4-dichlorophenol
-1.25;-0.8;0.5288;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;3,4-dichlorophenol
-1.25;-1.3;0.2417;iupac-sol;ada:ft-white-research-laboratory-2023-02-28-19-10-21;0.05;0;50;finetune;9067;3,4-dichlorophenol
