y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
-5.282;-3.96;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-hydroxy-13-methyl-9,11,12,14,15,16-hexahydro-6H-cyclopenta[a]phenanthren-17-one
-1.06;-1.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;chloroethane
-0.5;-0.26;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3,3-dimethylbutan-1-ol
0.62;1.46;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;benzene-1,2-diol
-3.8;-3.12;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-[4-(benzenesulfonyl)-2-methylphenyl]-1,1,1-trifluoromethanesulfonamide
-3.8;-3.08;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-[4-(benzenesulfonyl)-2-methylphenyl]-1,1,1-trifluoromethanesulfonamide
-3.8;-3.07;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-[4-(benzenesulfonyl)-2-methylphenyl]-1,1,1-trifluoromethanesulfonamide
-2.7;-2.67;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-fluorobenzene
0.32;-0.77;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;thiourea
-4.8;-3.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-(3,5-dichlorophenyl)-1,5-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione
-4.8;-2.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-(3,5-dichlorophenyl)-1,5-dimethyl-3-azabicyclo[3.1.0]hexane-2,4-dione
-2.21;-0.74;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-methylaniline
0.74;-2.07;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;6-(hydroxymethyl)oxane-2,3,4,5-tetrol
0.74;-2.05;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;6-(hydroxymethyl)oxane-2,3,4,5-tetrol
-3.85;-3.27;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;methylcyclohexane
-3.85;-3.17;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;methylcyclohexane
-4.8;-6.7;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dodecan-1-ol
-4.23;-4.12;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;diethoxy-(2-ethylsulfanylethylsulfanyl)-sulfanylidene-lambda5-phosphane
-3.796;-3.6;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one
-3.796;-3.5;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;7-nitro-5-phenyl-1,3-dihydro-1,4-benzodiazepin-2-one
-1.1;-1.34;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-propan-2-yloxypropane
-1.17;-1.64;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-ethylbutan-1-ol
-6.49;-4.82;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline
-6.49;-4.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline
-6.49;-4.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,6-dinitro-4-propan-2-yl-N,N-dipropylaniline
-4.345;-5.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,1'-biphenyl
-7.278;-8.94;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,2,3,4,5-pentachloro-5-(1,2,3,4,5-pentachlorocyclopenta-2,4-dien-1-yl)cyclopenta-1,3-diene
-4.46;4.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5-chloro-2-(2,4-dichlorophenoxy)phenol
-4.46;4.45;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5-chloro-2-(2,4-dichlorophenoxy)phenol
-4.46;4.48;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5-chloro-2-(2,4-dichlorophenoxy)phenol
-4.46;4.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5-chloro-2-(2,4-dichlorophenoxy)phenol
-2.32;-1.1;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;ethyl benzoate
-5.88;-3.18;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonane
-5.88;-2.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonane
-2.05;-0.27;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;octan-2-one
-2.05;-0.26;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;octan-2-one
-3.53;-2.98;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;S-propyl N-butyl-N-ethylcarbamothioate
-3.53;-2.95;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;S-propyl N-butyl-N-ethylcarbamothioate
-3.53;-2.92;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;S-propyl N-butyl-N-ethylcarbamothioate
-5.915;-3.98;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea
-5.915;-3.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea
-5.915;-3.89;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[(4-chlorophenyl)methyl]-1-cyclopentyl-3-phenylurea
-3.14;-1.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;tetrabromomethane
-3.14;-1.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;tetrabromomethane
-3.14;-1.58;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;tetrabromomethane
-1.09;0.77;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-bromophenol
-1.09;0.88;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-bromophenol
-1.09;0.89;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-bromophenol
-1.09;0.92;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-bromophenol
-5.82;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,2,3,4,5-pentachloro-6-nitrobenzene
-5.82;-2.67;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,2,3,4,5-pentachloro-6-nitrobenzene
-5.82;-2.63;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,2,3,4,5-pentachloro-6-nitrobenzene
-1.32;-1.07;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-chloroethane
-1.32;-1.18;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-chloroethane
-1.32;-1.15;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-chloroethane
-1.32;-1.41;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-chloroethane
-1.32;-1.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-bromo-2-chloroethane
-3.01;-1.97;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonan-1-ol
-3.01;-1.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonan-1-ol
-3.01;-1.91;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonan-1-ol
-3.01;-1.88;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonan-1-ol
-0.24;3.1;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-methoxy-2-methylpropane
-2.982;-2.89;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,4-diazaspiro[5.7]tridecane-1,3,5-trione
-2.982;-2.78;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,4-diazaspiro[5.7]tridecane-1,3,5-trione
-2.22;-2.08;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5-methyl-2-propan-2-ylphenol
-8.057;-6.97;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;chrysene
-8.057;-6.91;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;chrysene
-1.52;-1.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-ethylbutanal
-1.52;-1.74;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-ethylbutanal
-1.52;-1.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-ethylbutanal
-1.52;-1.64;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-ethylbutanal
-1.877;-2.67;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-(5-tert-butyl-1,3,4-thiadiazol-2-yl)-4-hydroxy-1-methylimidazolidin-2-one
-3.08;-3.17;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-chloro-4-methylbenzene
0.106;-1.68;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;methyl 2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate
0.106;-1.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;methyl 2-(dimethylamino)-N-(methylcarbamoyloxy)-2-oxoethanimidothioate
-1.62;-1.34;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-propoxypropane
-2.58;-1.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;nonan-5-one
-3.18;-2.13;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;pentane
-4.28;-4.2;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,3,4,5,6-pentachlorophenol
-4.28;-4.0;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,3,4,5,6-pentachlorophenol
-2.24;-2.58;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-propan-2-ylsulfanylpropane
-2.692;-0.67;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-(4-nitrophenyl)acetamide
-2.692;-0.64;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-(4-nitrophenyl)acetamide
-4.11;-4.32;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane
-4.11;-4.12;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;diethoxy-(ethylsulfanylmethylsulfanyl)-sulfanylidene-lambda5-phosphane
-1.96;-1.63;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-nitroaniline
-4.31;-4.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;(2-chloro-4-nitrophenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane
-4.31;-4.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;(2-chloro-4-nitrophenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane
-4.31;-3.92;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;(2-chloro-4-nitrophenoxy)-dimethoxy-sulfanylidene-lambda5-phosphane
0.48;-0.77;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxymethane
0.48;-0.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxymethane
-5.72;-4.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.98;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.82;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-5.72;-3.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dimethoxy-sulfanylidene-(2,4,5-trichlorophenoxy)-lambda5-phosphane
-2.36;-2.77;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[4-(dimethylamino)-3-methylphenyl] N-methylcarbamate
-2.36;-2.68;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[4-(dimethylamino)-3-methylphenyl] N-methylcarbamate
-1.75;-1.68;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;propyl butanoate
-8.4;-6.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;hexadecane
-8.4;-6.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;hexadecane
-0.85;-0.35;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;ethenoxyethane
-0.85;-0.27;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;ethenoxyethane
-6.18;-6.29;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.13,6.02,7.09,11]tridec-4-ene
-4.522;5.12;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[2-chloro-1-(2,4,5-trichlorophenyl)ethenyl] dimethyl phosphate
-4.522;5.64;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[2-chloro-1-(2,4,5-trichlorophenyl)ethenyl] dimethyl phosphate
-3.483;-3.46;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-(3-chloro-4-methylphenyl)-1,1-dimethylurea
-5.85;-5.84;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-methylphenanthrene
-4.88;-2.68;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate
-4.88;-2.67;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate
-4.88;-2.63;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;[2-(11,17-dihydroxy-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl)-2-oxoethyl] acetate
-2.29;-2.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,3-dinitrobenzene
-2.29;-2.94;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,3-dinitrobenzene
-2.29;-2.92;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,3-dinitrobenzene
-4.907;-3.97;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl propanoate
-4.907;-3.87;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;(2,5-dioxo-4,4-diphenylimidazolidin-1-yl)methyl propanoate
-2.484;-2.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-tert-butyl-5-chloro-6-methyl-1H-pyrimidine-2,4-dione
-2.484;-2.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-tert-butyl-5-chloro-6-methyl-1H-pyrimidine-2,4-dione
-3.35;-2.12;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-diethoxyphosphinothioylisoindole-1,3-dione
-2.21;2.73;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;toluene
-1.47;-1.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-chloropropane
-2.78;1.26;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-chloro-4-methoxybenzene
-2.78;1.42;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-chloro-4-methoxybenzene
-2.78;1.47;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-chloro-4-methoxybenzene
-4.89;-3.74;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-[4-(4-chlorophenoxy)phenyl]-1,1-dimethylurea
-4.89;-3.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;3-[4-(4-chlorophenoxy)phenyl]-1,1-dimethylurea
-1.41;-1.18;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-chloropropane
-3.77;-5.12;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-methyl-4-propan-2-ylbenzene
-3.77;-5.02;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-methyl-4-propan-2-ylbenzene
-1.54;-1.17;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;bromo(dichloro)methane
-1.54;-0.63;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;bromo(dichloro)methane
-0.41;-0.91;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;aniline
-6.89;-6.45;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene
-4.6;-3.99;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dibenzofuran
-4.6;-3.96;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dibenzofuran
-4.6;-3.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dibenzofuran
-4.6;-3.92;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;dibenzofuran
-4.88;-5.12;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;S-(2,3,3-trichloroprop-2-enyl) N,N-di(propan-2-yl)carbamothioate
-5.53;-5.89;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline
-5.53;-5.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline
-5.53;-5.78;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline
-3.3;-0.68;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-methyl-N-phenylfuran-3-carboxamide
-3.3;-0.67;0.8;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-methyl-N-phenylfuran-3-carboxamide
-3.094;-4.2;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-(4-aminophenyl)sulfonylaniline
-3.094;-4.1;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;4-(4-aminophenyl)sulfonylaniline
-3.59;-2.35;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-hydroxy-N-phenylbenzamide
-3.59;-2.27;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-hydroxy-N-phenylbenzamide
-3.59;-2.08;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2-hydroxy-N-phenylbenzamide
-4.66;-3.74;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;diethoxy-(4-nitrophenoxy)-sulfanylidene-lambda5-phosphane
-3.04;-2.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;2,3-dihydro-1H-indene
-1.655;-2.12;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;6,8-diazaspiro[3.5]nonane-5,7,9-trione
-3.493;-2.95;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole
-3.493;-2.92;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole
-3.493;-2.85;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole
-3.493;-2.82;0.2;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1-[[2-(2,4-dichlorophenyl)-4-propyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole
-3.23;-2.45;0.4;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;hex-1-ene
-3.23;-2.07;0.6;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;hex-1-ene
-2.32;-1.26;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;1,7,7-trimethylbicyclo[2.2.1]heptan-2-ol
-1.29;-1.0;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;cyclooctanol
-1.85;-1.07;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;methyl benzoate
-2.4;-1.23;2.0688;sol;gpt-3.5-turbo-0125;0.05;1;700;topk;26423;5,5-diethyl-1,3-diazinane-2,4,6-trione
