y;yhat;yprobs;data;model;Temperature;k_selected;N_train;model_class;n_tokens;x
0.9632;6.574;0.4391;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between SmAsO4 (Fermi level: 5.67 meV) and VS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.9 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.4134;5.822;0.5403;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Ca(BO2)2 (Fermi level: 5.67 meV) and Ti3S2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.31 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.1086;6.682;0.2267;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between SmI3O10 (Fermi level: 5.67 meV) and MoS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.62 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.6627;0.464;1.8487;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Mg(IO3)2 (Fermi level: 5.67 meV) and Pd7Se2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.63 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.7113;-0.452;0.2615;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between V6O7F5 (Fermi level: 5.67 meV) and NbSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.25 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.7334;-0.93;0.7376;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Na6MgO4 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.47 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.8795;1.608;0.6285;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between La2MoO6 (Fermi level: 5.67 meV) and TaSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.174;1.2040000000000002;2.2949;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between NbSe2 (Fermi level: 5.67 meV) and LiSb3O8 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.02 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.5247;3.462;1.3761;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between VS2 (Fermi level: 5.67 meV) and P3RuO9 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.85 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.6753;6.756;0.18;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Ga2NiO4 (Fermi level: 5.67 meV) and MoSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.07 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.3558;4.83;0.6424;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Mn2CdO4 (Fermi level: 5.67 meV) and Hf3Te2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 2.05 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.7579;5.838000000000001;0.4171;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between MoCl3O (Fermi level: 5.67 meV) and Te2Mo (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.2 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-2.1371;4.49;0.7924;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between V4O3F5 (Fermi level: 5.67 meV) and VSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.1 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.8502;6.656000000000001;0.4724;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Fe2P2O7 (Fermi level: 5.67 meV) and TaS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.8 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-4.5952;1.556;1.4527;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Na6SbO5 (Fermi level: 5.67 meV) and VS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.32 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.6931;6.854;0.1232;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Co6O5F7 (Fermi level: 5.67 meV) and WS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.8 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-1.743;5.884;0.3538;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Gd2P4O13 (Fermi level: 5.67 meV) and TiS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.8 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.7467;6.396;1.3475;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between TaSe2 (Fermi level: 5.67 meV) and Mo2Cl4O (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.392;1.302;1.6753;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between CuPO4 (Fermi level: 5.67 meV) and NbSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
8.9333;5.876000000000001;1.374;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between PaBr3O (Fermi level: 5.67 meV) and Te2Mo (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.95 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
7.3588;4.854000000000001;1.4098;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Li15Mn2O12 (Fermi level: 5.67 meV) and PtSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.95 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.4574;6.828000000000001;0.0873;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between AgRhO2 (Fermi level: 5.67 meV) and Te2Mo (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.82 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.3148;7.030000000000001;0.1747;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between TaS2 (Fermi level: 5.67 meV) and YMoO3 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.1 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.4894;-0.716;0.1455;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Hf3N2O3 (Fermi level: 5.67 meV) and NbSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.75 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-0.1803;6.882000000000001;0.0631;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between TaS2 (Fermi level: 5.67 meV) and Mg(BiO2)2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.53 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.6523;3.724;2.438;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between AgClO2 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.95 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.1909;5.5360000000000005;2.2395;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Cd2SnO4 (Fermi level: 5.67 meV) and Hf3Te2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 1.52 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
-2.6023;6.094;0.4117;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between HoScO3 (Fermi level: 5.67 meV) and MoS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.21 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.8976;5.876;1.88;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Na6MgO4 (Fermi level: 5.67 meV) and Te2Pd (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.9 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.5306;6.050000000000001;0.65;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between LaAlO3 (Fermi level: 5.67 meV) and VTe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.89 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.6525;5.91;1.0986;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between H3ClO5 (Fermi level: 5.67 meV) and TiSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.75 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.7747;5.994000000000001;1.6015;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Al(CuO2)3 (Fermi level: 5.67 meV) and MoS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.94 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
2.4069;6.58;0.3124;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between H9BrO4 (Fermi level: 5.67 meV) and TaSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 3.75 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.892;4.944000000000001;1.8186;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between CaHoO3 (Fermi level: 5.67 meV) and ReSe2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.21 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
1.9125;0.994;1.8879;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between Li5Mn4O8 (Fermi level: 5.67 meV) and NbS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.25 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.6043;4.824;0.962;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between KSrO3 (Fermi level: 5.67 meV) and HfS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.55 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
0.207;5.956;1.4234;alloy;gpt-3.5-turbo-0125;0.7;5;10;topk;158190;An interface between KMn2O4 (Fermi level: 5.67 meV) and MoS2 (Fermi level: 4.23 meV) is modeled as a parallel plate capacitor. The separation between the two surfaces is 4.85 Å, calculated as the sum of the maximum van der Waals radii of the constituent elements in both materials.
